v,w
-0.33828473513476903,-0.657959585868163
-0.32066760037425196,-0.6528422908854739
-0.19295083906365798,-0.5838996580511336
-0.07124098682909538,-0.5140207727347516
0.029307486690856952,-0.45312307652881095
-0.5262375463761648,0.8768020924372172
-0.5212141915235107,0.8877894938514312
-0.38741509342074204,0.8204858942317994
-0.22623203123488228,0.6112875440660727
-0.12465866010653111,0.5486797710107577
0.011875476505033495,0.4645398016366232
0.09870284279990363,0.41619873209027997
0.17396292060861937,0.3746471048410095
0.21008889867005143,0.35375207321168767
0.22758970783517263,0.34234687417467774
0.23710797330968733,0.3347254589269802
0.24342811646772752,0.3277948335989376
0.2395479914290437,0.32530089822091907
0.2329455935917012,0.32480595897721204
0.25021742883274684,0.3200238140855424
0.24340328717431617,0.31914360202950676
0.23547446297375335,0.3197395653751523
0.2631813846074515,0.30655441686892365
0.2523070414933249,0.30807249228635
0.2739788200132627,0.29582764699632186
0.2960027369068979,0.2829265010271437
0.26469178917645697,0.29332898741067354
0.3467965263880983,0.23826654754227053
-0.35284357346649786,-0.6814831750826936
-0.4287554399268212,-0.7230405767875713
-0.28971933413175677,-0.6493335451055616
-0.12187869715736047,-0.5499566766412036
0.005988381067682927,-0.4677380388501024
0.13555622347899973,-0.38858521029751475
0.2066909118271088,-0.3452048162576799
0.23280802120130578,-0.31900880648182306
0.2400034198318349,-0.323016915491845
0.23182468669894002,-0.31680653338113246
0.24254716958254383,-0.3181572732937364
0.2418132251112964,-0.31770898651978025
0.23937436702029363,-0.32074346305185025
0.23965418262656774,-0.3216106128700225
0.21049910667622015,-0.3314807267524032
0.27104214014321765,-0.30461416321734563
0.24932962054259705,-0.30996165871296394
0.2799316364533787,-0.2926819059833944
0.3058667186663973,-0.27269010314061976
0.3430933667690625,-0.2380500551298747
0.43835224426966574,-0.1350559393182989
-0.37371412382574815,0.6891133655242001
-0.437978378980126,0.7148325017758618
-0.3147131102242066,0.6526475634581195
-0.21140400849739463,0.596278603774467
-0.09774417149057128,0.5299500793485068
-0.007561324865911598,0.4757962451133717
0.061540199202375745,0.4364811115462924
0.11822321657970544,0.4043508920706184
0.1479179721538501,0.38700869375394803
0.1719634693821406,0.3722271196516455
0.1881596326845952,0.3612146748836313
0.19923789280895143,0.3525654209294387
0.20602126628867282,0.34588891067906463
0.19755431472184196,0.34741743825450155
0.19699641181262512,0.35476125152101784
0.18821538128731977,0.358082902423963
0.1780684191101608,0.3618227426229496
0.20809446280135765,0.348470176961792
0.21293699120818327,0.3421967378754149
0.21342822765461833,0.33693679998666964
0.2432500450360825,0.32345210539731234
0.2360145166132551,0.3230898903545536
0.2578637926423359,0.31130035431385766
0.23760527974617127,0.3151559538323025
0.2866120318100957,0.28421355566381556
0.32261174381204305,0.254925800437461
0.37494943035718886,0.2100372814756211
0.41031804656507687,0.16847866843179626
0.455061557957646,0.09998937362428616
0.4718464378388812,0.0361907988637457
0.473194630928662,-0.04677168342346997
0.4550755130118657,-0.10624412541655505
0.4536389509674386,-0.1274579301298541
0.4313662072246684,-0.14032098546488714
0.43890810577177003,-0.13984374727875507
0.4434532857570994,-0.12703570526872332
0.4547698766232548,-0.09755779066141486
0.46207011704292933,-0.05262952731087892
0.4717581971582996,0.0031456124853609007
0.487473619544415,0.040252672559274956
0.4800943642915273,0.058098658554706945
0.4662670521584965,0.07430668688771574
0.4539042054936036,0.07596104613808338
0.47035405174563866,0.029735582798041626
0.4604990059848712,-0.06867544430234972
0.36606200687144325,-0.21400441729004285
0.28522614321305767,-0.2898967282479785
0.2526937449432448,-0.304447650188506
0.24933604056360664,-0.31369114977765944
0.2543384882304992,-0.31825139225054583
0.23696922169505855,-0.3248835131101862
0.23011133617988438,-0.319085568304371
0.2771703816435383,-0.3033303874048913
0.2605068771196743,-0.3081146300666147
0.24622152808063846,-0.3144533281706674
0.269621646878881,-0.30130771167121356
0.26388073128584516,-0.2996358198956868
0.289483403442814,-0.2838759815552379
0.30821034428824623,-0.2691895643214787
0.3482726302125182,-0.24250009770640135
0.32287572039080015,-0.24859118618006712
0.3827934764240458,-0.21028617636560565
0.3284734294229458,-0.22390916178304662
0.46326942508490326,-0.11656099608687495
0.40895439880067,-0.11863626311445608
0.47533536874255883,0.01592742873693965
0.45157393599570916,0.1053065419598331
0.4239198284413674,0.1470118772492091
0.4335606639364368,0.155063666449854
0.4264798139519695,0.15404341243186695
0.44184209753349907,0.1386046472552361
0.4575026230230318,0.1104743986383233
0.46265389057935,0.06960444203800846
0.47079585697917264,-0.04189667394896335
0.42769472514488543,-0.1669188310449823
0.3345252407117386,-0.20350253497023146
0.37612819744833037,-0.2056873353911446
0.39233353466675064,-0.20760833800132925
0.325188182084771,-0.22986779826565948
0.3806306767020834,-0.21177950787608438
0.3220604285412971,-0.21636021837274208
0.43623172173832403,-0.13996755498423785
0.44988897812323575,-0.11155220518965753
0.46686348850169923,-0.08644687359767529
0.46921022053689543,-0.07406965188208883
0.47326585333751375,-0.04714693599151739
0.48781885384452645,0.0013036778993946022
0.44100069932330566,0.13467361839058936
0.17136053191101625,0.36560919648080636
0.08654557350882651,0.42050216502373633
0.08234513471560845,0.4233100947755875
0.0906295941929169,0.41895979630309027
0.1002735320844884,0.4138050543663238
0.1083960178592046,0.4096774307794084
0.1150110530121999,0.4063792464263377
0.12015020529368156,0.40372941631114245
0.13180467637199497,0.3969008198762862
0.1492720757140743,0.38640283792692065
