v,w
0.040640566029310585,-0.38978621868787267
-1.279819598067678,0.7747879584690037
-1.3303306244003146,0.8036305982250279
1.2416649628224947,0.20836533248357655
1.5665789045504546,0.15917130697386497
1.4477947947507765,0.15934942484728568
1.1746393824496875,0.17898832779223647
-0.6111186440952415,0.5932014142151303
-0.7023689544617179,0.6056386179402485
-0.34030076042590135,0.5348952232834845
-0.0725398750087004,0.48483224169889744
0.18496403643663906,0.43647911363095454
0.3340868555886411,0.40795807605897194
0.4348680974026389,0.38757222566571625
0.48795469481825554,0.37564275992115476
0.5205204546992757,0.3666280785734363
0.5463826004735356,0.3581606515323182
-1.278427585832315,-0.7660165251284261
-1.487003980049919,-0.8193966208394283
-1.340550573864679,-0.8226238045333591
1.1052405427802947,-0.2384511817880121
1.4606411907824932,-0.17434576148214623
1.503574921992111,-0.15630742709589787
1.2654013036888991,-0.17280948725845055
1.0380069757098747,-0.19547855542069328
-0.4888076275713336,-0.5698554935277912
-0.6206678025155499,-0.5946742237097022
-0.526245970758133,-0.5771927087668074
-0.23468299615167312,-0.5187275962566569
0.3125783730769703,-0.4086907783119912
0.5865678738936452,-0.35068310087873733
-1.2562992816356235,0.7556890428594839
-1.3692491985082433,0.7704652037918038
-1.0620436724806261,0.7074451925865372
0.5431440976647883,0.3612545351413246
0.7875658369746052,0.3165306024583485
0.7001219248147184,0.3315356933586546
0.675450253580156,0.33188049914723344
0.6314361419126784,0.3342680392755269
0.7650080937334178,0.30945298413922795
-1.5458441116943917,-0.9217987865478813
-1.6564011230556992,0.9319760633316861
-1.4305223465970145,0.8803413200335706
1.5596695632854751,-0.06854464728820182
1.7764465791264232,-0.08176202809172678
1.6484547326438153,-0.10842602683848569
1.3841089155788142,-0.1215396346935604
1.1674440469978826,-0.13446298145115856
-1.591640005435175,-0.8690687128851243
-1.7686210769627813,-0.8750413091020884
-1.693076627952253,-0.8419783573642013
-1.196915238439655,-0.743420257312292
-0.728722836413196,-0.6462701103691253
0.8898316479170865,-0.28552626464633657
1.195306587506439,-0.2200743380642952
1.1575008010445411,-0.20834659904209762
0.9861542717017135,-0.22597308220418783
-0.3971589936000575,-0.5497244359998755
-0.5155717181269359,-0.5711243172219406
-0.3642380374337217,-0.5420683515141589
-0.08728652368056071,-0.4883052631223638
0.23847842007550038,-0.4240762763718921
0.4784010142783691,-0.3745091093777278
0.6280319227723893,-0.33958101699406207
-1.204441766160584,0.7443932419125292
-1.2716876953939265,0.7544131644061495
-0.881137390159478,0.6796231570626886
0.5388605202028695,0.3624068979029107
0.812277286125909,0.3122993392057171
0.7257062775864644,0.32655545593405516
0.7036157660303439,0.324680421440881
0.6560704391187929,0.3336738807327034
