v,w
-0.3346378505442985,-0.6556389115554294
-0.30466792422642164,-0.6438810836938369
-0.16061387458254722,-0.5653672393880214
-0.02529627367940092,-0.486550724923146
0.49885683764263056,-0.04800270062385509
0.47578295247196806,-0.012928944648985108
0.1983804327025595,0.3490223599214366
0.13760535113587585,0.3832172468624544
0.184844192096156,0.357093705929661
0.21129367015035533,0.34080967301035664
0.20511069717512664,0.3398820969091474
0.2568321549096319,0.30801889564823093
0.28326599673957903,0.2890516453618364
0.3210997707875138,0.26382561343696476
0.2870429474709534,0.2730659587150372
0.4180879911531989,0.16552076573578806
0.4459067221988459,-0.14155087445243303
0.36136764714245595,-0.1724253520800605
0.3891993041862315,-0.1994488342247289
0.38933610340331526,-0.19851158101627522
0.41515447662053334,-0.15950655497913346
0.4737443920067581,0.07124772574234191
0.3965896851846865,0.1741123027359893
0.39932759238104276,0.17679802525496474
0.4263906173694056,0.15059826671726703
0.478165774471463,-0.05053681656126772
0.4295514658407426,-0.14455124855343426
0.420581759274435,-0.16268044334143086
0.4202399149893377,-0.16145699265445643
0.4471383346462075,-0.13496229013255903
0.46241256234124106,-0.09873307734552499
0.28250602083081633,0.2891628399303412
0.22257869609346614,0.33758189722192417
0.21212081022960283,0.3413484120752956
0.2120209775833937,0.33996750350847316
0.2079034989485101,0.3380935114793175
0.2340247698971117,0.3273709890838041
0.228356228906831,0.3254407539985195
0.2513148297248567,0.31784665089705727
0.23891329484748036,0.31954266597671094
0.25214850352087176,0.31440269497996537
0.24102261773823766,0.31379925043184304
0.296333529818132,0.2827009996503098
0.27414405638913475,0.2870703563114785
0.2891793579825991,0.28294201540780545
0.3035823804850439,0.2758137408610253
0.26401277106271714,0.2885880132949479
0.32951542841008685,0.2571802676631566
0.29389773105006695,0.26712024546133994
0.343931659443641,0.23753338425186127
0.38714035308362305,0.19810549580060235
0.24414455503775034,-0.31396962720581306
0.153857935839946,-0.37804174008019886
0.13237778360175026,-0.38927558720599376
0.1313565461974656,-0.39244548404992563
0.13105609890079573,-0.39096204389973593
0.13202350398048443,-0.39287475580119663
0.12029619480402409,-0.3980453183002327
0.12725870862852082,-0.39651824394893437
0.1354206212796574,-0.3908847142135335
0.15891758872486353,-0.3761970065769169
0.17014719592836317,-0.3683719849946914
0.17293499149806704,-0.3656503607003872
0.1722725608824766,-0.36500571354170025
0.19586356761593146,-0.35331883744361897
0.19950219431319793,-0.34761210173537543
0.225590606032401,-0.33237444775276803
0.22524958415068025,-0.3281889024554473
0.26675518926547725,-0.30249035543996805
0.2544965065692293,-0.3028734603307012
0.3074868808368305,-0.2716633709496162
0.32710726155406034,-0.2545525565903339
0.35855080670850337,-0.22609431709820182
0.40543679209436695,-0.1813200704376008
0.48406655796861076,-0.028499751135410235
0.42635619335573405,0.13370159016430935
0.4023553026701687,0.16902144384100626
0.411701043522322,0.1649515466408243
0.44020353381251864,0.1125913728921683
0.45472587266304887,-0.10027366951542162
0.39085092042661845,-0.1799312825905198
0.4242769299197731,-0.15971598323098962
0.4471578809863825,-0.11983882591796191
0.473929040130904,-0.047112516052113196
0.16748237838913885,0.36894005540806485
0.08667905480162792,0.4169590993202994
0.12333375821543716,0.3970198095603015
0.1470221992740065,0.3811988488364832
0.18004606208079402,0.36375114361198474
0.18941543953268442,0.35482531824784297
0.1920069718591284,0.3494194843122093
0.21393406002652565,0.3383754576817182
0.23439662382449908,0.3263600274538313
0.22825942240353095,0.32622265541091094
0.24158610124900745,0.3188060592992967
0.25407624505996995,0.3112283293938401
0.2758526520646728,0.30027142111988975
0.2521677721756658,0.3062463156710163
0.2902416336409852,0.2841056923030114
0.30817986884677545,0.2709370121854476
0.3263844422954927,0.25499083610482326
0.34913637268021974,0.23847998383635066
0.3674915540925389,0.21909468300023957
0.4028086335608502,0.17609740976423688
0.4532795480141848,0.09029923487665435
0.43000575515278083,-0.14508819815008733
0.40364912464162844,-0.18518588844750464
0.38706897597233086,-0.20121497404794397
0.3910063195199278,-0.19449909718737976
0.4240519847323781,-0.1451272911244658
