v,w
0.05434908411482718,-0.3893016323469432
0.2100847664632196,0.34498507461422906
0.17177998036320993,0.3685796199424962
0.1739992044138312,0.36599386532592576
0.1833430847013024,0.3588890629461139
0.18984955055200922,0.35337789460998487
0.21334425568996393,0.3406034045444586
0.21631936788817752,0.33688636757414997
0.23550358954952605,0.32609367619747126
0.23497010109854077,0.3233179852071601
0.2703889606901056,0.30309720921879296
0.26277584596914827,0.30251436751641775
0.2908359688082219,0.2839544780954078
0.3118891617515971,0.2672091712680688
0.353748280726041,0.2346080708073505
0.4457594871791462,0.12541177824659103
0.23524877081389367,-0.32261158570108744
0.18753056387103406,-0.35423821606607536
0.22444990125869757,-0.3316694376341138
0.23020222298467033,-0.3207136505785442
0.30544377635441333,-0.26998609137266205
0.3553174854712481,-0.23286488429213706
0.3917281567091567,-0.19869162305059004
0.4202962314095503,-0.1594342957889727
0.4757021169800317,0.05271553737435593
0.39472290398698706,0.18559058736376563
0.382826120077005,0.20280424033395583
0.3915602611928998,0.19784487844776705
0.4052929264384034,0.18383839976172045
0.4180047968253892,0.16912128038216814
0.45873088842274234,0.10052116627010156
0.47836076886818907,-0.024145999573631845
0.4410012161974818,-0.12740337598952914
0.43503132694164665,-0.1445637065549276
0.45074922225800146,-0.1095623669172362
0.4775387655176575,0.03276706389223759
0.3807193040447495,0.20716780154104789
0.4182868169600073,0.16929421056812735
0.45976689360955325,0.10533265262305498
0.4815688027138931,0.0169564862962256
0.34324880329121904,-0.23951246590422381
0.3257117931188919,-0.25238097482079647
0.3513914905563285,-0.23222743654211805
0.39262494031981354,-0.19889923541967017
0.4170126097051422,-0.16975896060677373
0.44535903010414446,-0.14039688791264643
0.43670538637472395,0.13817882328339265
0.37311712515208273,0.2063161710013732
0.39154225015652094,0.19220179674520946
0.4190415571401934,0.16445472252394694
0.4402909857873377,0.11104754862807739
0.4450932749971835,-0.11992680262867987
0.4106713524697964,-0.17586271055941136
0.4265794564804474,-0.1468379800692308
0.48841260648272944,-0.023614258688247264
0.47467944598012324,0.02940933967220759
