x,y,z
28.998431937957577,4.993371431751685,5.972339961863085
28.985385881868808,4.781832617448804,5.937757838692267
29.11108880533314,4.956925253961798,5.959832435400402
31.294198844336364,5.225881182209924,5.83805727855671
31.33028238594253,5.191586521738423,5.826258486783878
31.366118270045963,5.160545862314931,5.8173135390930195
31.392712948428027,5.138954693846232,5.811186195437883
31.418857461464484,5.117794977738379,5.805033017208975
31.456346715575524,5.09159408325044,5.79702365063339
31.483527998857415,5.0728878602096135,5.790999910676013
31.522278614015768,5.059431921582153,5.784347483917236
31.583728392548288,5.054474583839706,5.777125404505338
31.62497220518363,5.0596845322411585,5.773803219541966
31.680090708513166,5.079846158118012,5.771902709822278
31.75271037673761,5.126378491480802,5.771970253464712
31.83297135152291,5.203606792579374,5.7724655846822746
31.89090821023858,5.283725391615383,5.775623491557862
31.94651265366728,5.3984518677789595,5.783298147660179
31.68841789706305,6.367878631725405,5.9441441196809945
31.67739993270316,6.385848237877405,5.947428975456019
31.669547933649596,6.418442485789564,5.952657491239496
31.678983068680772,6.438558357759334,5.9540063244973505
31.697117549552285,6.4459587302890355,5.952589284316631
31.72402068804779,6.449436552104473,5.949442125928385
31.75358664098917,6.459887337124982,5.946949190323184
31.785735659995503,6.482861100058514,5.945744965867209
31.860466821412434,6.545202330930168,5.944074924010162
32.10174909409507,6.685578117627692,5.930741045735978
33.5219899856258,6.698281781377892,5.925369460425044
33.62452843136851,6.6607863541075245,5.9192421492091185
33.71333805435331,6.63926603573168,5.917001480426938
33.795514039909186,6.626171806159805,5.9159792388883945
33.98397915967016,6.62925760062325,5.91494831691888
34.09382497053727,6.671070383458567,5.915343933747636
34.44874970626919,7.029593588472318,5.899175833709263
35.41649074256081,8.64998497774174,5.861839100788657
35.622088492599644,8.719612592403019,5.849740233152142
36.358576520571845,8.668660270305987,5.778460580855018
37.27869270747598,8.607231827103124,5.771605328465597
38.222824464307905,9.21169963258259,5.854875848700141
40.92504182339457,9.958332223533215,5.960076253898247
40.930165604879576,9.950357737366769,5.958667650691821
40.940201919393836,9.943998690111261,5.959258599319392
40.98144638105684,9.940994498414812,5.963434814601648
41.039213901558654,9.950138183091505,5.969927366985851
41.1678932829545,10.00410459575032,5.985929344890765
41.248959513158916,10.054432493985916,5.996684265241528
41.58609943884912,10.769403747754897,6.067166450651885
41.64349778206942,10.996234492059164,6.077267606771946
41.72371057732574,11.141851647562962,6.085009177599288
41.92785439609395,11.350030209637278,6.097914698311601
43.08030566094958,11.545363467362687,6.1318559778605115
43.48373771548713,11.54201630002992,6.14458018328726
44.34841086030165,11.99991986976501,6.198735730694965
47.410111457515185,12.77368079407117,6.322285459086047
47.407467828767906,12.733757129546646,6.311596026996101
47.388089340133135,12.690318858454841,6.301109396308761
47.407845287486616,12.666065078989012,6.295238378601534
47.46041901473901,12.658569360769693,6.293373541683415
47.52274645550888,12.669092161449461,6.295960225084667
47.60193175030055,12.7008606685667,6.30366288911689
47.70212520959969,12.766448220455608,6.319816152898964
47.77300352383908,12.826667113914539,6.332770737136796
48.018088515052725,13.749883102629713,6.386422482954517
48.040687879782475,13.76965951412021,6.381880180108408
48.10015257862934,13.803123433473093,6.369705244512837
48.1386622937663,13.848505156700972,6.362538316118894
48.24684065008403,13.986304882993185,6.342714132376572
48.50720260977777,14.24488506371867,6.296221064936427
48.86521765742522,14.513110761029376,6.2790608108911865
51.589869677451034,14.682934581809869,6.357739991798665
51.61670509458638,14.698187054514793,6.354240118911953
51.6446624496161,14.718798130772964,6.350738659993324
51.69296655086574,14.76145556688665,6.343754326194244
51.742054379935915,14.796830597013525,6.337885760842135
51.89092382379433,14.935056987690766,6.316162761811394
52.25659460997126,16.110771805819674,6.178778377339932
52.2526915143671,16.096077747389586,6.179685334748425
52.24776548564815,16.088680269601532,6.178721565826848
52.25156452265247,16.087679616334995,6.17740238220204
52.260452989177864,16.092095045710852,6.175664676883563
52.27616797051056,16.108564425986415,6.173932693088524
52.30712074327869,16.126310132516835,6.1726308466897235
52.35393156250213,16.153072430087196,6.172901240126918
52.45611849197911,16.2190121022408,6.171937029116227
52.68497762329433,16.300834807196367,6.177367328578437
54.206782124059615,16.409340748715913,6.203532401229772
54.35241592439822,16.41123871129022,6.205776634700629
54.61100459603646,16.47759772408995,6.219903188597693
54.925505277305184,16.590921650964333,6.246506673106195
56.06412523831786,18.45488054723858,6.499273982967272
56.088794137360786,18.478777994603675,6.49738608306608
56.11899828176399,18.498711456487055,6.494945660113028
56.15172063548424,18.507445217896105,6.491523938864863
56.187897869366374,18.51002501012497,6.487062905076622
56.268252493310555,18.512549179426085,6.4767924282809135
56.35324992357323,18.53149215002684,6.467246983623214
56.778451047974556,18.52013240212667,6.420413990356501
58.61890994826625,18.08083434366631,6.5029547249176245
58.601481183314434,18.064313111733874,6.49955757042063
58.60454840156308,18.055829917479652,6.498912258760363
58.63242128418187,18.05066429656182,6.500979204953924
58.67686118245457,18.05517996503161,6.50513053137301
