v,w
0.21166933414041278,-1.0894667184638813
0.2000574371253617,-1.1017379185988792
0.17087373829744437,-1.1236505656654556
0.1590815743900432,-1.141934096745691
0.1296693512323628,-1.1565298672433864
0.1079430931348865,-1.1667109183554083
0.08988408837265185,-1.1718058992184883
0.07031334577181222,-1.171808523934136
0.039561863633311045,-1.1640503030559801
0.016912003707957125,-1.14877773497257
0.0030541502179287187,-1.1260863102544578
0.0009217041519069151,-1.0940219881893307
0.017897534479154584,-1.0468134218884728
0.04397328977799334,-1.0063881233471375
0.09918045025064515,-0.9370032963788801
0.14881939324998725,-0.8771787895263206
0.21841702601127386,-0.7854649732867285
0.24835335753484397,-0.7251136995594794
0.2592324991513544,-0.6627561151710082
0.2592190079859769,-0.625325641857438
0.24814549087932988,-0.5740289567086314
0.24996920945017417,-0.5120706798140336
0.13791216631419667,-0.7179410878407606
0.16721645822377862,-0.6599150200273964
0.19948924509000251,-0.6491010963555246
0.23050874361212165,-0.5944426717242353
0.25890048149687694,-0.5765297165337661
0.27732306729361217,-0.5256839671363635
0.30363805861888526,-0.49946328501584936
0.2974703897821434,-0.46389980910726597
0.3457328349641072,-0.44212531309710457
0.32828344587789704,-0.37554476775722856
0.40832489403654937,-0.3072182583080757
0.35161031143001875,-0.25336691459940375
0.44179513334006526,-0.1396128084922927
0.4244394447423458,-0.05102772758636537
0.46921938179758005,0.02635481129389168
0.36854202459769353,0.033959296554447536
0.31310024327668307,-0.4152283696409062
0.16684806862129103,-0.6341556139582469
0.14773643661038688,-0.6857980390310876
0.1903558790808486,-0.6076021328185832
0.23387039991828817,-0.5422213722487955
0.25959401675793514,-0.5040748768112014
0.27698425108815977,-0.3595564815608541
0.3041728733651121,-0.419340560882495
0.282999106394489,-0.35132544783340103
0.329324823711088,-0.3415624135578534
0.27810791104692845,-0.2958950669662804
0.36523434386197856,-0.27703562685978506
0.28991925105863053,-0.246538958081363
0.3924014871306862,-0.16281858372264155
0.41041276221453177,-0.06457475449141453
0.3207871793618777,-0.057713851222929005
0.3922887586820129,0.16066128474550614
0.2896154879917418,0.3702353036659672
0.06131358056413914,0.7784113833559595
0.04066138007812697,0.8335423087964744
0.04975037319896621,0.816974283676069
