v,w
0.20728914572797683,-1.0897416530636244
0.18058094437072247,-1.1032846541732728
0.17162545242670504,-1.120678473180722
0.13880770421836544,-1.1386473406300512
0.11773054035138572,-1.1508890896500676
0.09500736137964293,-1.1576816315151262
0.06423425406290476,-1.1586928522826985
0.039386064294276206,-1.1520744857200385
0.017686031807969137,-1.1373253098472857
0.005135883856421064,-1.1184986565071364
0.000991903703036,-1.079843997624168
0.017448538144877287,-1.0335246150959114
0.06909071227150458,-0.9588399021268295
0.1278964569793914,-0.8878492010868417
0.1705631822615492,-0.8330898017484767
0.22086718542668485,-0.7605202673999882
0.23919378207007633,-0.7022513891949229
0.2529585519795454,-0.6535369768354828
0.25408480241466136,-0.612966932566748
0.2383095614588799,-0.5469388596629539
0.3511124960628529,-1.0542484902316156
0.3352032295008046,-1.0912743902332356
0.321527494274162,-1.1380311780104193
0.2946753762298312,-1.1918104708179036
0.2580372145243142,-1.237694737399778
0.21942021930883276,-1.270939325398804
0.17203244498383874,-1.2992015840221054
0.1223236685735724,-1.3196764881609195
0.07049197366898158,-1.3331240265041928
0.03095498959975404,-1.33303767084099
0.005548015005138448,-1.3205181454063641
0.0005110708592231439,-1.299197067312733
0.018287132881401182,-1.2616090209735527
0.04555192844522611,-1.2263025007986186
0.09975446941358827,-1.1598635353367708
0.1912499447681251,-1.0518709072245933
0.26533310345780997,-0.9491878679632135
0.3379450833413997,-0.8320479599720638
0.3917342690188526,-0.7195591462608244
0.4256667539093018,-0.6033922964451182
0.4251356130170971,-0.4938037600341717
0.4018967716904186,-0.3802182358236126
0.33667332092178315,-0.29289025899014554
0.4135327142055385,-0.03694499770346301
0.4071377625623102,0.12145240204654326
0.39745677005071983,0.15810563860699098
0.3943604164759244,0.12124655475753351
0.4189852896364447,-0.03977394885310831
0.42306317593671927,-0.09294476764037629
0.42546859018119215,-0.058605752322494375
0.4122926879075538,0.05418114100470013
0.4352304060462435,0.05689935597097463
0.4297078740656791,0.016968122921851108
0.4342662923686491,-0.04054473100907406
0.4517877609246668,-0.009642756431870807
0.4316583476260381,0.025778567923541454
0.4447467000265191,0.012278981593341775
0.43912228208066295,-0.04169105630572509
0.4331346901326196,0.03257199587672336
0.37931951664995095,0.31175646063508566
0.3327110388441989,0.3841794744399971
0.336517902853733,0.37864437783727334
0.3405832189787334,0.3374506702240746
0.3464549688275397,0.27744555700483453
0.35639060622219537,0.2635173633496186
0.3400818801040188,0.23384009278578738
0.394569169735596,-0.12405405765684921
0.22515948233880329,-0.5185332125948543
0.17726101275219616,-0.6213307023731633
0.19226517843101104,-0.6215131367718564
0.2407672235491203,-0.5544826889776227
0.2870364755298152,-0.49839958654557176
0.29985490535658016,-0.45582765007088977
0.3704162717196504,-0.326061542581624
0.43551741748213774,-0.14328584418447382
0.4152530450718004,0.069470777418966
0.41960137221748006,0.1302590574894954
0.42340938198076095,0.06552766998248834
0.42015192731826145,-0.06962025713546091
0.4256139599584859,-0.05896984454408365
0.42370530547556984,-0.009107458664258165
0.4296535618127015,0.032079104096547836
0.43598358430849476,0.03207807059181805
0.4145522584461737,0.02224999045735187
0.424389172227512,-0.008604009939049308
0.429961321704055,0.055549812613587504
0.3551768588633891,0.346330498362534
0.30884652968826676,0.40542955711504935
0.33740064215663645,0.3915940210248948
0.3506332245881475,0.3429258974297488
0.3766378593477204,0.29448822359303106
0.3941039727081441,0.23849870149076868
0.41978720814682996,0.13719638254497224
0.4335001068595151,-0.05864758655127068
0.39315850263920954,-0.1087940599421082
0.41482586467067883,-0.08537494783759203
0.3973591575306927,0.03524811368439376
0.4007704870938241,0.07378650930181194
0.39948694418219216,0.04819370639965138
0.41728278796238494,-0.0025449519678587868
0.4211709826892462,-0.02831191718354706
0.4440385862411233,-0.028226755029022624
0.4280358232623552,-0.018181464656843293
0.44354540546270005,0.020669954527572768
0.43718048272390786,-0.08838720083166156
0.343112643907229,-0.3499828451005044
0.3049259903946887,-0.40249059903011297
0.3299698431510854,-0.38660159785535847
0.35207776039311445,-0.339797690709132
0.36796939950250823,-0.2696729241665
0.40259802931924826,-0.16002148378603637
0.39040298224586356,-0.12172753830864451
0.4008966854725248,-0.12685639970865892
0.05803241544810127,-1.0397738888014874
0.0616680150463188,-1.0681694057115731
0.038641250014498515,-1.0560519676564708
0.01533401459876688,-1.0316404569675712
0.0021132104649102604,-0.9942650602727279
0.0010894464912888616,-0.9507463507113291
0.010851465270587902,-0.9074608498366853
0.03550736634422834,-0.8478928373533742
0.06163739242132177,-0.7955133548243195
0.10351813769891322,-0.7134254618249634
0.15423758851175534,-0.6696518971700343
0.1891780543275333,-0.6077589570244191
0.2235413676273922,-0.564647192353568
0.2845432901831443,-0.4921385157527268
0.2876329589603813,-0.4115260822496742
0.3697869303092026,-0.287164515180336
