-500.0,-601.62603759766,16.601562341054
-495.93496704102,-601.62603759766,16.557291825612
-500.0,-597.56097412109,15.782552083333
-495.93496704102,-597.56097412109,15.782552083333
-491.86990356445,-601.62603759766,16.557291825612
-491.86990356445,-597.56097412109,15.826823075612
-487.80487060547,-601.62603759766,16.579427083333
-487.80487060547,-597.56097412109,15.848958333333
-483.73983764648,-601.62603759766,16.601562341054
-483.73983764648,-597.56097412109,15.804687341054
-479.6748046875,-601.62603759766,16.557291825612
-479.6748046875,-597.56097412109,15.826823075612
-475.60974121094,-601.62603759766,16.579427083333
-475.60974121094,-597.56097412109,15.738281091054
-471.54470825195,-601.62603759766,16.601562341054
-471.54470825195,-597.56097412109,15.893229325612
-467.47967529297,-601.62603759766,16.601562341054
-467.47967529297,-597.56097412109,15.716145833333
-463.41464233398,-601.62603759766,16.645833333333
-463.41464233398,-597.56097412109,15.893229325612
-459.34957885742,-601.62603759766,16.601562341054
-459.34957885742,-597.56097412109,15.937499841054
-455.28454589844,-601.62603759766,16.601562341054
-455.28454589844,-597.56097412109,15.893229325612
-451.21951293945,-601.62603759766,16.601562341054
-451.21951293945,-597.56097412109,15.937499841054
-447.15447998047,-601.62603759766,16.579427083333
-447.15447998047,-597.56097412109,15.893229325612
-443.08941650391,-601.62603759766,16.579427083333
-443.08941650391,-597.56097412109,15.893229325612
-439.02438354492,-601.62603759766,16.579427083333
-439.02438354492,-597.56097412109,15.804687341054
-434.95935058594,-601.62603759766,16.557291825612
-434.95935058594,-597.56097412109,15.893229325612
-430.89431762695,-601.62603759766,16.601562341054
-430.89431762695,-597.56097412109,15.804687341054
-426.82925415039,-601.62603759766,16.601562341054
-426.82925415039,-597.56097412109,15.937499841054
-422.76422119141,-601.62603759766,16.623698075612
-422.76422119141,-597.56097412109,15.959635575612
-418.69918823242,-601.62603759766,16.623698075612
-418.69918823242,-597.56097412109,15.915364583333
-414.63415527344,-601.62603759766,16.623698075612
-414.63415527344,-597.56097412109,15.915364583333
-410.56909179688,-601.62603759766,16.623698075612
-410.56909179688,-597.56097412109,15.915364583333
-406.50405883789,-601.62603759766,16.601562341054
-406.50405883789,-597.56097412109,15.871093591054
-402.43902587891,-601.62603759766,16.535156091054
-402.43902587891,-597.56097412109,15.782552083333
-398.37399291992,-601.62603759766,16.490885575612
-398.37399291992,-597.56097412109,15.760416825612
-394.30892944336,-601.62603759766,16.490885575612
-394.30892944336,-597.56097412109,15.738281091054
-390.24389648438,-601.62603759766,16.468749841054
-390.24389648438,-597.56097412109,15.649739583333
-386.17886352539,-601.62603759766,16.513020833333
-386.17886352539,-597.56097412109,15.694010575612
-382.11383056641,-601.62603759766,16.535156091054
-382.11383056641,-597.56097412109,15.782552083333
-378.04876708984,-601.62603759766,16.557291825612
-378.04876708984,-597.56097412109,15.782552083333
-373.98373413086,-601.62603759766,16.557291825612
-373.98373413086,-597.56097412109,15.893229325612
-369.91870117188,-601.62603759766,16.535156091054
-369.91870117188,-597.56097412109,15.893229325612
-365.85366821289,-601.62603759766,16.579427083333
-365.85366821289,-597.56097412109,15.804687341054
-361.78860473633,-601.62603759766,16.645833333333
-361.78860473633,-597.56097412109,16.048177083333
-357.72357177734,-601.62603759766,16.623698075612
-357.72357177734,-597.56097412109,16.048177083333
-353.65853881836,-601.62603759766,16.623698075612
-353.65853881836,-597.56097412109,16.092448075612
-349.59350585938,-601.62603759766,16.601562341054
-349.59350585938,-597.56097412109,15.981770833333
-345.52844238281,-601.62603759766,16.535156091054
-345.52844238281,-597.56097412109,15.826823075612
-341.46340942383,-601.62603759766,16.468749841054
-341.46340942383,-597.56097412109,15.804687341054
-337.39837646484,-601.62603759766,16.402343591054
-337.39837646484,-597.56097412109,15.716145833333
-333.33334350586,-601.62603759766,16.380208333333
-333.33334350586,-597.56097412109,15.738281091054
-329.2682800293,-601.62603759766,16.424479325612
-329.2682800293,-597.56097412109,15.494791825612
-325.20324707031,-601.62603759766,16.513020833333
-325.20324707031,-597.56097412109,15.826823075612
-321.13821411133,-601.62603759766,16.601562341054
-321.13821411133,-597.56097412109,15.915364583333
-317.07318115234,-601.62603759766,16.623698075612
-317.07318115234,-597.56097412109,15.959635575612
-313.00811767578,-601.62603759766,16.645833333333
-313.00811767578,-597.56097412109,16.026041825612
-308.9430847168,-601.62603759766,16.690104325612
-308.9430847168,-597.56097412109,16.003906091054
-304.87805175781,-601.62603759766,16.667968591054
-304.87805175781,-597.56097412109,16.048177083333
-300.81301879883,-601.62603759766,16.667968591054
-300.81301879883,-597.56097412109,16.136718591054
-296.74795532227,-601.62603759766,16.623698075612
-296.74795532227,-597.56097412109,16.092448075612
-292.68292236328,-601.62603759766,16.623698075612
-292.68292236328,-597.56097412109,16.003906091054
-288.6178894043,-601.62603759766,16.601562341054
-288.6178894043,-597.56097412109,16.048177083333
-284.55285644531,-601.62603759766,16.557291825612
-284.55285644531,-597.56097412109,15.981770833333
-280.48779296875,-601.62603759766,16.557291825612
-280.48779296875,-597.56097412109,15.937499841054
-276.42276000977,-601.62603759766,16.557291825612
-276.42276000977,-597.56097412109,15.981770833333
-272.35772705078,-601.62603759766,16.601562341054
-272.35772705078,-597.56097412109,15.959635575612
-268.2926940918,-601.62603759766,16.601562341054
-268.2926940918,-597.56097412109,16.003906091054
-264.22763061523,-601.62603759766,16.667968591054
-264.22763061523,-597.56097412109,16.136718591054
-260.16259765625,-601.62603759766,16.712239583333
-260.16259765625,-597.56097412109,16.114583333333
-256.09756469727,-601.62603759766,16.712239583333
-256.09756469727,-597.56097412109,16.203124841054
-252.03251647949,-601.62603759766,16.712239583333
-252.03251647949,-597.56097412109,16.247395833333
-247.96748352051,-601.62603759766,16.712239583333
-247.96748352051,-597.56097412109,16.247395833333
-243.90243530273,-601.62603759766,16.712239583333
-243.90243530273,-597.56097412109,16.225260575612
-239.83740234375,-601.62603759766,16.690104325612
-239.83740234375,-597.56097412109,16.247395833333
-235.77235412598,-601.62603759766,16.690104325612
-235.77235412598,-597.56097412109,16.225260575612
-231.70732116699,-601.62603759766,16.690104325612
-231.70732116699,-597.56097412109,16.247395833333
-227.64227294922,-601.62603759766,16.690104325612
-227.64227294922,-597.56097412109,16.247395833333
-223.57723999023,-601.62603759766,16.690104325612
-223.57723999023,-597.56097412109,16.247395833333
-219.51219177246,-601.62603759766,16.690104325612
-219.51219177246,-597.56097412109,16.247395833333
-215.44715881348,-601.62603759766,16.690104325612
-215.44715881348,-597.56097412109,16.247395833333
-211.3821105957,-601.62603759766,16.690104325612
-211.3821105957,-597.56097412109,16.203124841054
-207.31707763672,-601.62603759766,16.690104325612
