2.845528411865199914e+01
4.065040588379900122e+00
5.533854087193799565e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.000000000000000000e+00
3.252032470703100131e+01
4.065040588379900122e+00
5.223958333333300175e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.000000000000000000e+00
3.658536529540999993e+01
4.065040588379900122e+00
5.423177083333300175e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.000000000000000000e+00
4.065040588378899855e+01
4.065040588379900122e+00
6.087239583333300175e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.000000000000000000e+00
4.471544647216799717e+01
4.065040588379900122e+00
6.662760337193799565e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.000000000000000000e+00
4.471544647216799717e+01
8.130081176758800154e+00
5.954427083333300175e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.000000000000000000e+00
4.878048706054700290e+01
8.130081176758800154e+00
6.197916587193799565e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.000000000000000000e+00
5.284552764892499965e+01
8.130081176758800154e+00
6.308593829472900261e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.000000000000000000e+00
5.691056823730399827e+01
8.130081176758800154e+00
6.397135337193799565e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.000000000000000000e+00
5.691056823730399827e+01
1.219512176513799950e+01
6.485677083333300175e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.000000000000000000e+00
5.691056823730399827e+01
1.626016235351699990e+01
5.888020833333300175e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.000000000000000000e+00
5.691056823730399827e+01
2.032520294189500021e+01
6.242187579472900261e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.000000000000000000e+00
6.097560882568299689e+01
2.032520294189500021e+01
6.087239583333300175e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.000000000000000000e+00
