v,w
-0.1938858866334587,-0.8599493200078357
0.46617661665161114,-0.15617698428897556
0.44591652384189057,-0.19808383452118564
0.39494304641410566,-0.20950460271472848
0.3640272870724967,-0.2079528699037758
0.3937535496587403,-0.19553709772092662
0.4286720605557885,-0.16099859967555577
0.43444860485568604,-0.13399361289936476
0.476092881722565,-0.0599110586708039
0.4618431699285679,0.095045891049235
0.46156888917280275,0.09950052576711055
0.4908992228501474,0.02729229506570559
0.47679903962641546,-0.042502713216687214
0.4784391183287325,-0.05859491210256595
0.46971662271762243,-0.06345321882201294
0.47995386967963666,-0.056713713267275485
0.48627635042821316,-0.045244133734302285
0.4930848694022359,-0.028113462812733286
0.49302376444729795,-0.011041282443506656
0.49068451332853014,0.00600334093136961
0.4879749256608047,0.01542531581433655
0.487996406849228,0.025105845308871905
0.48105100146568014,0.03028885965547156
0.49030538916890193,0.024200198377878124
0.4895895504279013,0.01752329083129389
0.48936658999895105,0.01334605577052869
0.4922825839164585,0.009862919369805807
0.4904781357617781,0.00593507948099176
0.4884812532715394,0.0021511749798036146
0.4906727042846813,-0.0005288256313006513
0.48131351228513397,-0.0036765223524337586
0.49529329369432734,-0.005067173034194674
0.49221463226541234,-0.007847264634512395
0.4894207962340192,-0.00809421967870256
0.48924566064126723,-0.007365927709750026
0.49558973034456605,-0.006760727324974803
0.49588204159255367,-0.005724163199233913
0.49164260424387235,-0.004349796253635042
0.4862405785624323,-0.007160539198214954
0.483002804510172,-0.005884353077254581
0.4895240928969583,-0.0018286175985569627
0.48934297455586206,0.002876947556192
0.4780092305593105,0.0004571354959402936
0.49092802409356634,0.00145766002145069
0.49392141136621387,0.002328064082659047
0.4876854366734263,0.003297024522389678
0.4951830962374145,0.003775195085796116
0.47577813401465835,0.0039689833065293155
0.4988715860452832,0.001541531944698155
0.49709831461264953,-0.00034388347312547317
0.49253552767566117,-1.8326666255439952e-05
0.49157960271770434,0.0020393185440974997
0.49388725455680815,-0.0015749405560457656
0.4957024836363911,-0.005881129113125937
0.4919016921538582,-0.009199029795978872
0.4958910357592244,-0.01159278728326272
0.4900679951023656,-0.014765591874710196
0.49526925745400074,-0.015524919880023899
0.4805159472006844,-0.015634579526712152
0.49200812405141875,-0.009993303764839381
0.4802328175899725,-0.005306203071204206
0.49216013618734555,-0.0025314310154670584
0.49230067888037815,0.003522338578609437
0.4924075287865796,0.005167352901526958
0.49121648442517096,0.005091528277003702
0.49180945489086564,-0.0019534840729583335
0.48831714541673993,0.0001634513713890279
0.49635092736703595,0.00248329522329466
0.4766646476588671,0.007449464762220068
0.4956335554581858,0.001715272625521541
0.4891151806048672,0.0016779297426207406
0.4909188050935967,0.0011743699744888071
0.4920721326720312,0.0007559040316959695
0.49371003315089546,0.00024282597950388846
0.49517814423477924,-0.00012344669722989202
0.4877110238790359,-0.0003175411208117954
0.4915052151568457,-0.0005452579425163293
0.49560029622132085,-0.0011981309505315412
0.49601236941335536,-0.00037816796918734475
0.48135066596697307,0.005247094556915885
0.4929239613324384,0.012760330891641518
0.4904659345380572,0.012381356256496305
0.4909292387719266,0.007512985043843961
0.49437455885645487,0.004649914888918109
0.4814503256890873,0.0029118085593457135
0.49078248956765036,0.0014383084600921704
0.4928786083915331,0.0011526377775356248
0.4891240046155112,0.002306053559076628
0.4936257772124825,-0.006328679687801875
0.494844339396644,-0.008635308436529229
0.4976242612918576,-0.008283179089840883
0.49273080780560086,-0.01798374266387152
0.4912450027025934,-0.01678741568448693
0.4784842157307049,-0.013098895809945197
