x,y,z
29.044855327172,4.949890902938394,5.974043394646889
28.908517903419664,4.492171892204007,5.892234659760723
28.9215377986031,4.6053064592343,5.910068021952447
28.952305756771388,4.709571812597792,5.9264781363911805
28.988555475301165,4.799940043658448,5.94018197255632
29.160826372737894,5.059948789240003,5.974973280248859
29.357278192221536,5.239780203263122,5.993086231666096
29.560949943061257,5.378078487090052,6.0032801508385605
30.033261034962045,5.596880571253601,6.007373808794765
31.30160963850765,5.973311083523667,5.9419420434964
31.959237745089098,6.146270732876165,5.879072752592254
32.62226006199067,6.503442808193711,5.86375344692755
33.18144364761032,6.912660013652292,5.935002082720337
33.57958237698042,7.188876463625663,5.959769675755107
33.93487748332251,7.420045688210062,5.941207840377844
34.16105649774383,7.545857014005539,5.920859687447034
34.41885581039112,7.674156521760142,5.897473270692039
34.752962064179194,7.820093898551154,5.867985658287825
35.16201981038162,7.976810225979383,5.83546350143995
35.50933884585346,8.09797836746934,5.810867178163713
35.810013481594346,8.20116767539179,5.789043158896292
36.22049880257672,8.348622886966274,5.7611534796392005
36.629304848472614,8.511999272579258,5.752363144369464
36.92034282127719,8.642774163839661,5.761728879041202
37.23230829122174,8.781491134363606,5.783199106485588
37.475164841285505,8.895012148963051,5.8007113052017925
37.71695179896603,9.011464000958249,5.818695540877216
38.00322119724542,9.152393271540028,5.840355901605884
38.22213908531337,9.261760674617603,5.857208681562623
38.48327165913236,9.392584853734137,5.877226635796854
38.8111243200143,9.55742978508229,5.901858770460072
39.14223838629866,9.724020794242525,5.919780342838466
39.455588107542354,9.883721783398027,5.929605369500943
39.72046005416233,10.014251572547536,5.934314936530933
40.072762037843816,10.184996294801312,5.940631340425016
40.27171006232011,10.280005979327079,5.944219030978114
40.530209728725644,10.406749801846072,5.956135977106607
40.7411362467784,10.503151043790321,5.970559696439735
40.99754364096758,10.630222449278357,5.997131880573015
41.305630484528365,10.771287004851384,6.0358524529896345
41.65841912633245,10.931377711200268,6.0775916322051975
42.05503221784893,11.112131923248324,6.104698510163748
42.41240199918508,11.274296940433754,6.1138193499745705
42.652678572036706,11.381899754552231,6.119216485208355
42.85400222934855,11.472166382043834,6.1237251708905225
43.16917651846053,11.613736974139782,6.130993265895138
43.458377955965894,11.744414539620958,6.13753159646747
43.70460737361712,11.855057803329464,6.144626617537779
43.95612994665356,11.963338661748539,6.172174875534348
44.11170673309206,12.037392957325011,6.190998990329033
44.684763287051,12.259536217914519,6.215660175441336
44.9785925587768,12.401166609293032,6.237057718169156
45.27819076509129,12.54468774004134,6.2636079454486175
45.65440709176935,12.725440079494586,6.307857492576527
45.94420644151859,12.864796476178512,6.342197838198039
46.18764757331725,12.982290570108896,6.37113853062675
46.54434369740676,13.153621426712471,6.413184345052588
46.765665214365924,13.258487680833579,6.438957099849422
47.01167442380263,13.372792135684074,6.46713087827789
47.38352102509979,13.54442916496789,6.487471983884809
47.88441068976438,13.813382978897087,6.4165869308933505
48.0970359294069,13.915754625113482,6.372805575781174
48.5325873338655,14.122314836125861,6.286687819727102
48.76290335346022,14.238491077618741,6.2710087868767435
49.04965461379055,14.379973612176652,6.261899015646707
49.2664306423883,14.481506199751815,6.283348225856228
49.57848353706587,14.620696180243069,6.3193426601242475
49.912233965980185,14.771539151053034,6.356150272824428
50.308917183808894,14.954941302218572,6.365856675372437
50.72474928427053,15.152933232455041,6.334152487474703
51.06099004020211,15.306533424492835,6.303919380349368
51.348697563170404,15.438746577558202,6.277862202000772
51.61512092979687,15.5614801326408,6.253677156364768
51.92665887570705,15.70524535684547,6.225373621069594
52.26154775423085,15.859904247449355,6.194900792939061
52.46250231194398,15.952424183750574,6.176848575909107
52.69222320950807,16.05361183007366,6.169837715870429
52.912841725596515,16.15285497369579,6.1713118217251
53.13433340085082,16.246502559507512,6.183388536156722
53.554453474112506,16.40404303245368,6.196834323318375
53.85380645219958,16.521922536443917,6.21130482128485
54.05328666015863,16.613181714344705,6.235508256369477
54.318135949980885,16.738887993589337,6.26921141087327
54.56147243621571,16.85455544764973,6.300186396531859
54.82840764768933,16.980406492204217,6.334176342899611
55.15309990499382,17.133920007536954,6.375463347171075
55.5976810028017,17.350038022841563,6.427667749044639
56.05284433790473,17.594703954344883,6.424353835157956
56.52578609476325,17.845463073702653,6.383049212196638
56.80989396371099,17.998555161599064,6.376375793219287
57.02595596278168,18.105033488205855,6.379061481600649
57.274886893489374,18.248547672724204,6.398241447606266
57.65142310279741,18.426140751658338,6.446551998593625
57.94030738509425,18.55637117509979,6.483097237155567
