v,w
-0.29692025040193765,-0.6305967816003224
-0.3200554352925027,-0.6507823634267617
-0.35429231427739105,-0.6873745629007035
-0.37252980506857164,-0.7436062773132968
-0.11320621406810623,-0.5390400254508998
-0.1343240847093865,-0.5532431556086063
-0.20698119562719117,-0.5933571007645333
-0.2589933121268074,-0.6305679369630689
-0.2967844617828417,-0.6652587252656985
-0.3732592665445541,-0.7225489278225138
-0.37167950948713224,-0.7533093157690857
-0.4862252557652823,-0.8901258823200997
-0.4650099689940319,0.8365539968536218
-0.2507945187679983,0.6330880337950346
-0.021404087696002935,0.484173586297676
0.12782229271228956,0.3958107701612403
0.1925387400278282,0.3541648619276785
0.22734048748196833,0.32800111611695276
0.26412641320072333,0.3046065683265998
0.26398224658744324,0.29741655614477397
0.29816956423372903,0.28121850671358006
0.2985275733025977,0.2684166562113788
0.359493181320497,0.23050660422277558
0.39070096354599815,0.2002337951821237
0.4140807598306536,0.17336319319338406
0.4391720834212615,0.1306477063765182
0.48046519603794235,0.05043285694550036
0.49696541356565405,-0.022072437839048255
0.4799285012311534,-0.06092844984037239
0.4907576269349868,-0.07182829238255192
0.4386620264989869,-0.07644953617228877
0.4671311159354901,-0.0728993546939956
0.4919348192772982,-0.05950612727033622
0.4279984964509093,-0.061008408817864
0.49143284415196903,-0.03244746217980536
0.48144269089307207,-0.017455747473363058
0.4903655177481779,-0.00504887388445957
0.4769970831749799,0.013241720989871883
0.4902179179159603,0.022738911967114802
0.49798826898139525,0.025595182850855693
0.49625339029430815,0.018956107506308908
0.4905546426913351,0.013259239478130994
0.4887045051654787,0.01027413201660425
0.47809234834874315,0.004737297415129053
0.49315478994603834,-0.0011607827619338137
0.4944229003558867,-0.004993328141743954
0.4899498379189943,-0.005990186765130881
0.4905641715918022,-0.005732396495026759
0.4991084859630304,-0.004764461705494307
0.48990985485690247,-0.002400582795758984
0.4905757733563806,-0.0005777087434799338
0.48179418631290905,0.0026181229970506296
0.4932809020911702,4.961106775896272e-06
0.48870356869611753,0.002310596582547626
0.4929518233874409,0.002570470492720879
0.48883951985998264,0.007746829930578743
0.4844226776017124,0.020660949399871033
0.4832369669760767,0.04543748551375277
0.4658248984341537,0.08352109063635764
0.4560391710243734,0.12058365115358963
0.4364678172382511,0.16136125065911125
0.38462622615161224,0.1708486792342191
0.3960004935529074,0.19028396054264157
0.3982637536187119,0.19678257729296358
0.3648326815226695,0.19440158936736368
0.3923329223447014,0.18809674885600078
0.4090205386390602,0.17899873010889222
0.4152339831570735,0.1696892789407878
0.42852788026396216,0.1624721438328157
0.3881796403608305,0.16135740878670357
0.43364918488236426,0.15008698728313097
0.44030920968680787,0.14016012760781715
0.45042536161295865,0.12483683560266784
0.4700665754164048,0.09944581817687728
0.47533808321511933,0.05733839335171556
0.4956744180545561,-0.03347322405805509
0.46674719068401904,-0.11162200672529572
0.4209450127524278,-0.12047403109699648
0.37676035052946216,-0.21582078936975163
0.33124028338583983,-0.22910370277306927
0.3433117229802913,-0.24261545992946942
0.3441022384281148,-0.2410561763628707
0.35116412845530326,-0.24523179530552283
0.3204116190067584,-0.2521528065844985
0.3321641641652882,-0.25276515944076533
0.3500127843805209,-0.23951468188589284
0.335748826310777,-0.23526661172824706
0.3844814455030059,-0.20913568670919278
0.3633701173094281,-0.2034642708335406
0.415211847282518,-0.17116034168108446
0.4450929477903141,-0.13719393956357817
0.4621694839601591,-0.10563336646185008
0.4744525035007151,-0.07551615537062921
0.4770166026035572,-0.031573280344903976
0.4894077093608759,0.0007935144160332895
0.4961825673019912,0.02648626177960755
0.49525213090112147,0.052503036284225396
0.4379774925010012,0.05701757112013522
0.479106806988106,0.06345028898760996
0.48327506472494025,0.06384068514540718
0.47372516805530784,0.05842430692403661
0.4891020432914898,0.04787783851840407
0.4963981782264109,0.03841402727050649
0.4509534706676404,0.039612920916466725
0.49090794410798383,0.021638793379841557
0.49558097493692016,0.008878566475488767
0.48722774158479976,0.0019301277553813415
0.49945313968184946,-0.006433861889656499
0.49403752210899937,-0.011848844027903815
0.4853915387402337,-0.015245639392544282
0.48999028417180795,-0.017247729190827177
0.48322580062864495,-0.018539888142752408
0.48179741893120936,-0.01846160370846248
0.47672761666050717,-0.01741011079903514
0.48508040286298654,-0.01719146330493126
0.4894274504871904,-0.01600056339405224
0.4814668453724496,-0.005017028400424012
0.4972136894007723,0.0014737165010720948
0.5010318677843205,0.004147644203727087
0.4421080054978143,0.004564647093113969
0.48137750180395084,0.011656890463685387
0.4779531496397741,0.021601078842509048
0.4931995355428404,0.03527964197715107
0.479091535768684,0.04903640531912798
0.4814158312437806,0.08162444274076251
0.46318257048771766,0.10315145659353578
0.447167608534894,0.13856426600656863
0.42404908860436663,0.1676095910664449
0.3727809893450064,0.17455311718486965
0.39706112506774915,0.1926504197765184
0.3962662420752063,0.19767205593529605
0.36104511900864344,0.19921245375392246
0.3937731306436268,0.19853992294058376
0.39521106905444725,0.19542435796505514
0.397372379404433,0.1937851353291827
0.4002766742960895,0.19256226391985468
0.3987540694952483,0.1878678442389701
0.4111713682832839,0.17952401713187788
0.4252367200184383,0.1678009582079261
0.3879154714552507,0.16920320922188112
